snowpit_id,weight_above_target_layer,bending_stiffness_above_target_layer,dataset
29285,166.18,4442830694707.321,All Layer of Concern
25581,9.48,552429731.8712003,All Layer of Concern
30057,172.68,3457436845303.079,All Layer of Concern
29550,20.400000000000002,3548593831.9769917,All Layer of Concern
34054,4.83,22906684.271664772,All Layer of Concern
31995,17.79,2144759234.4059587,All Layer of Concern
31447,47.849999999999994,64833061579.30681,All Layer of Concern
28376,64.16,158555724808.9066,All Layer of Concern
28006,65.18,169731034556.5759,All Layer of Concern
27471,93.19,729513104184.4388,All Layer of Concern
30441,171.05,1904410517816.4531,All Layer of Concern
32996,61.29,90262671226.36064,All Layer of Concern
26276,113.67,1252524200244.7524,All Layer of Concern
34655,13.13,784469769.4672314,All Layer of Concern
26871,22.599999999999998,5916681018.498458,All Layer of Concern
31300,48.959999999999994,58346790133.17362,All Layer of Concern
27100,69.52000000000001,150277163461.91818,All Layer of Concern
32590,173.58,3979416111059.8623,All Layer of Concern
27877,39.89,41770770418.79805,All Layer of Concern
31699,37.199999999999996,12724989313.527142,All Layer of Concern
28950,146.15,3049464974176.0728,All Layer of Concern
34596,43.029999999999994,42182296030.42094,All Layer of Concern
32523,76.76,413646092388.2352,All Layer of Concern
65183,140.04,2147660329736.258,All Layer of Concern
54614,26.26,6275758155.737851,All Layer of Concern
30368,115.05000000000001,517640147540.1098,All Layer of Concern
30704,88.56,218905366425.071,All Layer of Concern
33531,68.92,202723018755.97635,All Layer of Concern
31228,179.53,9077189512677.336,All Layer of Concern
28205,40.59,29201829280.198544,All Layer of Concern
32856,51.05,102742503801.10799,All Layer of Concern
30853,110.33,1653087662644.9,All Layer of Concern
27052,32.77,14271553687.8726,All Layer of Concern
30312,260.78,14180409175892.201,All Layer of Concern
33127,21.87,2661690080.806918,All Layer of Concern
26112,81.7,306092950779.18805,All Layer of Concern
26054,24.53,5707260765.557764,All Layer of Concern
31252,36.45,12322639262.994991,All Layer of Concern
28535,79.59,214370279853.08337,All Layer of Concern
26528,31.580000000000005,9159769856.844872,All Layer of Concern
31803,40.400000000000006,22852100703.642612,All Layer of Concern
28703,150.18,2300442038846.4004,All Layer of Concern
30202,54.59,188008342177.95456,All Layer of Concern
29705,24.24,4936053751.986803,All Layer of Concern
32800,13.900000000000002,1202441244.5190578,All Layer of Concern
29019,48.08,87430484596.47809,All Layer of Concern
32388,10.96,699153549.8477585,All Layer of Concern
29475,34.31,12088846931.497288,All Layer of Concern
31754,157.68,1869919984467.095,All Layer of Concern
26287,99.18,520369944201.83905,All Layer of Concern
27138,119.67999999999999,925550517350.2666,All Layer of Concern
27909,242.89,15472562330074.9,All Layer of Concern
30422,46.760000000000005,71640511450.6655,All Layer of Concern
27281,35.75,13422213603.848017,All Layer of Concern
27248,25.4,5514209512.926394,All Layer of Concern
29580,29.29,16765969301.334929,All Layer of Concern
27554,28.5,9602916587.122046,All Layer of Concern
27589,23.439999999999998,5042475830.146789,All Layer of Concern
32119,0.89,204667.14896253642,All Layer of Concern
25635,103.13000000000001,711521558694.0466,All Layer of Concern
43358,132.3,1500423176630.077,All Layer of Concern
26636,31.330000000000002,9115481282.173494,All Layer of Concern
26770,32.96000000000001,13882601080.39903,All Layer of Concern
30957,157.26,1405712915818.0142,All Layer of Concern
54581,113.88000000000001,1101807162690.1023,All Layer of Concern
32213,60.730000000000004,96324392115.81805,All Layer of Concern
33353,38.25,26979379174.9839,All Layer of Concern
31483,117.78999999999999,806365757630.8807,All Layer of Concern
31998,64.75,109538932388.78238,All Layer of Concern
28467,50.66,63506551891.74898,All Layer of Concern
30767,48.970000000000006,74021423740.07256,All Layer of Concern
25564,52.46,73641755512.3708,All Layer of Concern
29867,19.98,2684500798.098406,All Layer of Concern
29921,67.22,118786526804.11678,All Layer of Concern
33414,54.24000000000001,102552479019.31416,All Layer of Concern
52874,46.150000000000006,43201117603.304504,All Layer of Concern
33622,43.25,59560041320.60211,All Layer of Concern
28050,13.96,1824468919.301298,All Layer of Concern
29489,121.94,1250241675254.6475,All Layer of Concern
25491,7.07,122472977.20858465,All Layer of Concern
28949,28.97,14935651448.9134,All Layer of Concern
26486,12.15,456394046.77759206,All Layer of Concern
31225,133.44,2254085355046.5815,All Layer of Concern
26812,16.900000000000002,1230539944.4000368,All Layer of Concern
30824,36.18,18894617358.746506,All Layer of Concern
32821,27.12,11210086601.53861,All Layer of Concern
25485,101.36,583552808277.54,All Layer of Concern
27163,206.71,8632845236436.651,All Layer of Concern
29662,27.270000000000003,7028092158.590587,All Layer of Concern
26573,15.64,1172474812.307286,All Layer of Concern
28044,27.03,14149454778.289536,All Layer of Concern
31069,10.53,497138537.7720792,All Layer of Concern
28875,86.13999999999999,388348952935.9662,All Layer of Concern
31405,50.379999999999995,53369141160.668144,All Layer of Concern
29935,20.200000000000003,2856512587.9553266,All Layer of Concern
27928,46.46,34755188657.65245,All Layer of Concern
29104,24.54,4308694989.770657,All Layer of Concern
27269,27.51,48345210138.77831,All Layer of Concern
27743,88.86999999999999,310174594836.61816,All Layer of Concern
37322,107.6,937952057371.4374,All Layer of Concern
35920,100.83,812161031779.4272,All Layer of Concern
43600,51.800000000000004,53395662965.256454,All Layer of Concern
38878,13.21,1196813363.1725497,All Layer of Concern
41355,112.74999999999999,516831990519.013,All Layer of Concern
41480,25.08,15132807501.736292,All Layer of Concern
35677,33.9,15799415702.675797,All Layer of Concern
41213,79.78999999999999,304020659550.97095,All Layer of Concern
39459,77.9,243213824442.7587,All Layer of Concern
39942,25.29,7244254465.457722,All Layer of Concern
36504,71.09,181929932233.5515,All Layer of Concern
36218,23.92,3746584145.76103,All Layer of Concern
38205,46.260000000000005,34245631394.72765,All Layer of Concern
42342,74.3,171501980118.69644,All Layer of Concern
40347,35.480000000000004,36170514397.70907,All Layer of Concern
40201,26.61,14981621484.127934,All Layer of Concern
43034,146.67000000000002,2218827421267.49,All Layer of Concern
35663,18.18,2082397676.6194324,All Layer of Concern
39810,22.17,4167647210.260176,All Layer of Concern
35513,20.25,2112935401.748112,All Layer of Concern
41388,30.299999999999997,9640729984.349224,All Layer of Concern
36937,43.2,32912355594.7745,All Layer of Concern
38431,41.1,36869425480.25288,All Layer of Concern
42338,64.1,98121657445.74577,All Layer of Concern
35872,14.690000000000001,1285604307.3621752,All Layer of Concern
43939,48.839999999999996,44003338650.71805,All Layer of Concern
35275,25.92,4431146703.646857,All Layer of Concern
38189,273.62,18049985094197.49,All Layer of Concern
40827,44.599999999999994,45959383649.904564,All Layer of Concern
35018,25.86,4478054370.870807,All Layer of Concern
36850,85.73,835892249740.7177,All Layer of Concern
34855,48.17999999999999,97277538752.16388,All Layer of Concern
35548,43.269999999999996,34932671582.849075,All Layer of Concern
41295,149.75,1453475475424.655,All Layer of Concern
41776,29.29,8708435688.455303,All Layer of Concern
35312,27.150000000000002,12815435386.376274,All Layer of Concern
41589,88.65,284439539223.99445,All Layer of Concern
39402,56.160000000000004,148337947626.90756,All Layer of Concern
37135,222.55,11896696480547.951,All Layer of Concern
41281,31.54,27990166009.792816,All Layer of Concern
37629,100.67,488506690421.17316,All Layer of Concern
43767,13.65,3546155458.803501,All Layer of Concern
37559,50.69,69168407735.23146,All Layer of Concern
39258,14.96,2109300322.2469265,All Layer of Concern
37245,225.79,9362451921596.432,All Layer of Concern
34907,47.06,112089380543.94263,All Layer of Concern
41004,115.44,1273887736964.9485,All Layer of Concern
37379,6.48,69236667.24448214,All Layer of Concern
43237,124.96,2185638467352.3333,All Layer of Concern
40234,17.82,1439906314.1000893,All Layer of Concern
40528,10.920000000000002,829419923.6040518,All Layer of Concern
40691,51.5,99868210230.96338,All Layer of Concern
42970,7.07,122472977.20858465,All Layer of Concern
40748,5.670000000000001,46383157.93917457,All Layer of Concern
39568,16.2,1081822925.6950336,All Layer of Concern
37269,211.21,6294544651355.748,All Layer of Concern
40674,176.55,3911439477159.7334,All Layer of Concern
38514,85.08000000000001,348403007847.4152,All Layer of Concern
42447,95.47,521747316860.7067,All Layer of Concern
36023,152.44,1521465314571.3267,All Layer of Concern
36812,429.18,75840127410298.22,All Layer of Concern
38664,109.92999999999999,660265027442.4833,All Layer of Concern
35485,131.87,1572065238970.3315,All Layer of Concern
39454,14.28,1446940614.733861,All Layer of Concern
43731,68.68,296288562750.16766,All Layer of Concern
39038,38.900000000000006,45583520459.22258,All Layer of Concern
39395,24.24,13026323947.493628,All Layer of Concern
39489,60.7,92726048503.1317,All Layer of Concern
43039,34.25,21336473078.85005,All Layer of Concern
41516,40.400000000000006,22852100703.642612,All Layer of Concern
36989,138.26999999999998,1347109997342.9978,All Layer of Concern
36940,21.85,5251725843.664671,All Layer of Concern
40456,10.100000000000001,357064073.4944158,All Layer of Concern
37611,88.4,716536121779.669,All Layer of Concern
35614,222.23000000000002,8705702417027.448,All Layer of Concern
37427,104.11,689701020360.6871,All Layer of Concern
39783,39.400000000000006,54009914863.52984,All Layer of Concern
35087,40.22,35238257973.95252,All Layer of Concern
41931,65.59,120581206483.54893,All Layer of Concern
34879,58.60000000000001,172514877817.81635,All Layer of Concern
36421,92.23,975814463165.8138,All Layer of Concern
38116,70.28,214711420142.6144,All Layer of Concern
42273,38.44,21282971108.102207,All Layer of Concern
40276,11.05,1399484612.850916,All Layer of Concern
43197,41.1,36869425480.25288,All Layer of Concern
44124,52.02,230278372418.15875,All Layer of Concern
36366,30.13,24559528824.83054,All Layer of Concern
36961,8.219999999999999,294955403.8420231,All Layer of Concern
40531,36.82000000000001,51332322771.23971,All Layer of Concern
42534,68.32,301437050857.931,All Layer of Concern
40477,28.55,6402346307.475548,All Layer of Concern
36827,133.4,2561397555618.8623,All Layer of Concern
35635,63.81,179024443276.37244,All Layer of Concern
37295,103.28999999999999,850462949789.8694,All Layer of Concern
35259,27.86,10496713007.326368,All Layer of Concern
36770,187.14,2900232701135.876,All Layer of Concern
42913,23.290000000000003,6708869903.128981,All Layer of Concern
40582,73.83000000000001,165846869071.11533,All Layer of Concern
40061,21.84,6616473940.927412,All Layer of Concern
35284,36.6,16754870407.499527,All Layer of Concern
42466,66.19999999999999,185750452641.73352,All Layer of Concern
40655,38.28,107658494197.0449,All Layer of Concern
42699,319.49,24329048453743.242,All Layer of Concern
36658,83.21,235628770632.36542,All Layer of Concern
39196,27.759999999999998,15164913941.554174,All Layer of Concern
37468,122.79,713421994393.7787,All Layer of Concern
41379,121.28,1891516575700.766,All Layer of Concern
35001,43.900000000000006,28327378433.242718,All Layer of Concern
36067,106.31,773122740190.3644,All Layer of Concern
36856,43.2,24636260351.04362,All Layer of Concern
39626,50.1,88114696117.34546,All Layer of Concern
35122,28.96,22507803046.408817,All Layer of Concern
37127,15.149999999999999,1205091248.043653,All Layer of Concern
35778,92.07,685844002173.621,All Layer of Concern
38977,219.2,6887250884005.897,All Layer of Concern
38146,93.03999999999999,396180716316.6384,All Layer of Concern
38693,110.5,796901985485.5118,All Layer of Concern
36701,140.23000000000002,920067469792.9043,All Layer of Concern
38236,30.299999999999997,25442038959.94849,All Layer of Concern
40360,12.15,456394046.77759206,All Layer of Concern
35702,190.26,4508467438590.046,All Layer of Concern
35644,34.6,23534987313.745136,All Layer of Concern
43013,90.30000000000001,354401194826.9087,All Layer of Concern
39681,37.99000000000001,19698734680.88321,All Layer of Concern
37525,81.64,1006208448399.9237,All Layer of Concern
35716,188.51,5240824532321.988,All Layer of Concern
40835,36.75,14470452922.589464,All Layer of Concern
65463,118.33999999999999,2181550698160.0542,All Layer of Concern
41622,33.25,36830337589.16227,All Layer of Concern
41308,27.3,28369243670.42801,All Layer of Concern
39404,10.100000000000001,357064073.4944158,All Layer of Concern
35136,64.95,296756996744.84485,All Layer of Concern
40762,20.04,5639340551.51011,All Layer of Concern
38772,263.14000000000004,12997481274302.934,All Layer of Concern
36842,275.64,14577141930372.365,All Layer of Concern
37397,104.30000000000001,507459302774.95496,All Layer of Concern
43210,80.46000000000001,245517545673.72464,All Layer of Concern
39944,74.77000000000001,240697497851.4057,All Layer of Concern
39519,69.58000000000001,352357292161.048,All Layer of Concern
38490,90.59,560807197103.4648,All Layer of Concern
38173,120.71000000000001,1684707293324.6196,All Layer of Concern
39049,100.6,513975667950.828,All Layer of Concern
41435,40.5,16903483213.984896,All Layer of Concern
35098,4.71,67151287.73009032,All Layer of Concern
41090,68.1,123817107306.39316,All Layer of Concern
41868,14.58,788648912.8316792,All Layer of Concern
36052,62.67999999999999,133491396418.75734,All Layer of Concern
34866,100.06000000000002,963063032994.7959,All Layer of Concern
38086,230.95000000000002,10888976754156.127,All Layer of Concern
36336,150.86,1881620611385.8652,All Layer of Concern
43081,67.14,294239259295.5759,All Layer of Concern
35429,52.18,79887876893.06163,All Layer of Concern
41567,29.950000000000003,8734275829.613579,All Layer of Concern
37276,77.63,356845595173.196,All Layer of Concern
38351,96.44999999999999,888596812430.8635,All Layer of Concern
36516,74.36,311583196674.2596,All Layer of Concern
34808,3.03,9640729.984349225,All Layer of Concern
44081,20.49,9631233332.771143,All Layer of Concern
43803,54.6,226953949363.42407,All Layer of Concern
35665,15.149999999999999,1205091248.043653,All Layer of Concern
35543,35.790000000000006,19873676917.75654,All Layer of Concern
39840,45.66,76079446594.49548,All Layer of Concern
35069,12.07,1135271227.9009895,All Layer of Concern
35405,12.34,1086811473.7874618,All Layer of Concern
38307,272.2,12775508826604.49,All Layer of Concern
36630,79.86000000000001,410749712468.85846,All Layer of Concern
42062,46.980000000000004,54957677311.601166,All Layer of Concern
36776,201.01999999999998,3742684273406.733,All Layer of Concern
38241,332.06,35112915778913.29,All Layer of Concern
37199,109.41000000000001,702784427696.3707,All Layer of Concern
44122,64.59,232483811948.75223,All Layer of Concern
39651,100.71999999999998,1667107998875.267,All Layer of Concern
40647,49.620000000000005,110636280550.61047,All Layer of Concern
42474,92.62,507049229289.44525,All Layer of Concern
36683,84.44999999999999,349322421472.3793,All Layer of Concern
36156,202.69999999999996,8080948221946.26,All Layer of Concern
34962,18.18,5495480415.348876,All Layer of Concern
38196,50.0,38162700797.821625,All Layer of Concern
43699,15.3,5858904244.304873,All Layer of Concern
39229,105.48,716500065531.9116,All Layer of Concern
43466,187.36,4187031897526.9854,All Layer of Concern
43716,57.7,146268779547.48514,All Layer of Concern
37691,131.76999999999998,1611888201360.1067,All Layer of Concern
36138,40.17,31756812206.946377,All Layer of Concern
